image_id,human_english,human_romanian,AI_english,AI_romanian
768839562332401664-1.jpg,"RT @TiffanyAndCo: Brilliant beacons of optimism and hope, #TiffanyKeys are symbols of a bright future. https://t.co/1jwvqsN8xI https://t.co…",Eleganta,two diamond key necklaces with a rose,două coliere cu chei de diamant cu un trandafir
768839683941859328-3.jpg,RT @Twinnlxrdknows: So many ppl came through the pop up I forgot the count thank you for the continued support collection droppin Friday ht…,semn obscen,two men taking a selfie in front of a mirror,doi bărbaţi făcând un selfie în faţa unei oglinzi
768839751076020225-1.jpg,RT @rosirivera26: Forever and Always...ILoveyou my love!!❤@world2016_  ????????❤❤Off-Line https://t.co/JP6MnssHdZ,Iubire,a black and white photo of a couple hugging,o fotografie alb-negru a unui cuplu îmbrățișare
768839776237748224-1.jpg,Happy birthday bro! Hope it's good one!😎 Gonna miss playing ball with you https://t.co/UhqyZ01tzu,Spirit de echipa,a baseball team posing for a picture,o echipă de baseball care pozează pentru o imagine
768839830734188545-1.jpg,HBD BRAT!!!! Love you big time! ;-)) https://t.co/Qv242ok8lh,"Fericire, bunătate, indieni, tinerețe, căldură sufletească.",two young women wearing shirts that say power defi puff,două femei tinere purtând tricouri care spun defibrilator de putere
768839981733441537-1.jpg,@LeafyIsHere love me https://t.co/07UCXFr6vw,"Este amuzant. Este frumos să visezi, să ai aspirații înalte. Apreciez curajul de a edita o fotografie în acest fel, cu afișarea feței în poză.",an orange with a picture of a person on it,o portocală cu o fotografie a unei persoane pe ea
768840040483020800-1.jpg,RT @celestialtabris: the best thing abt the tablet is that i can start posting the kind of doodles id leave 2 die in a sketchbook &gt;:) https…,interesanta amuzant ,two cats are sitting on the ground and one is looking at the other,Două pisici stau pe pământ şi una se uită la cealaltă.
768840082392440833-1.jpg,MT @BroncoGirl1807: Good morning Patriots! #2ADefenders #Constitution https://t.co/VrmSyiL3c7 #2A #PJNET,nu sunt american,i am born free gun totting constitution loving american,M-am nascut arma libera totting constitutie iubitoare american
768840225015664640-1.jpg,RT @ChicasMerengues: The Day has Arrived. My Man will win his 2nd #UEFABestPlayer award. @Cristiano. https://t.co/Kx5RqX9hHc,a meritat acel trofeu,cristiano ronaldo wins the best player award at the 2014 fifa world player of the year awards,cristiano ronaldo câștigă premiul cel mai bun jucător la 2014 Fifa World player al premiilor anului
768840233387298817-2.jpg,Thank you @austintexasgov for improving accessibility at @EasterSealsCTX https://t.co/Rpbm4fe3Ig,"Imaginea transmite un sentiment neutru imbinand atat elemente placute (natura) cu elemente indizerabile (distrugere spatiu verde, la nivelul trecerii de strada)",a street with a sidewalk and a curb,o stradă cu trotuar şi o bordură
768840401188818944-1.jpg,"Own Your Own Private #JellyBelly #VendingMachine for $10,000: Well, my Jelly Belly loving… https://t.co/c7VOXFrqhB https://t.co/wJIEfw6M9k",cui sa nu ii placa bomboanele,jelly bean vending machine,Jeleu de fasole distribuitor
768840472492113920-1.jpg,RT @the_spring: Busy promoting The Story of Scalextric Fun Palace day on 2nd October @FunPalaces #funpalaces #havant https://t.co/58J1yUJyCp,si eu aveam o chestie din asta cand eram mic,a woman sitting at a table with a laptop and a racing track,o femeie care stă la o masă cu un laptop și o pistă de curse
768840480868052994-1.jpg,Good morning Lake Tahoe!@YesLifecycleMkt is thrilled to be a sponsor of @MediaPost 's Brand Marketers Summit #MPBMS https://t.co/IlTMG6vTEh,"Imaginea transmite un sentiment placut, intrucat reliefeaza un peisaj cu care oricine se poate delecta si sa contemple la o viitoare escapada in mijlocul naturii",a view of the pool and mountains from the balcony,vedere la piscina si munti de la balcon
768840480889069568-3.jpg,"RT @FireJawnzOnly: For dope outfit ideas,inspiration and the best fashion pictures you need to follow @StreetwearDaiIy 💯 🔑 https://t.co/fBd…",haine,"a pair of sneakers, a hoodie and a pair of shorts","o pereche de adidași, un hanorac și o pereche de pantaloni scurți"
768840480889069568-4.jpg,"RT @FireJawnzOnly: For dope outfit ideas,inspiration and the best fashion pictures you need to follow @StreetwearDaiIy 💯 🔑 https://t.co/fBd…",papuci,balenciaga runners,alergători balenciaga
768840485058273280-1.jpg,RT @KatrinaPierson: @realDonaldTrump is having a great roundtable discussion about inner city solutions. #MakeAmericaGreatAgain https://t.c…,Comunicare,donald trump and his cabinet members at a meeting,Donald Trump şi membrii cabinetului său la o întâlnire
768840535398293504-1.jpg,RT @RyanMaue: GFS 12z model continues to take a pass on developing Invest 99L ... now ~3 days away from Florida.  That's good news https://…,"Harta pare să nu indice pericole iminente. Totuși, culoarea albă a continentului, dă impresia de răceală, ca și zăpada, deși este o hartă izobarică.",a map showing the weather conditions in the us,o hartă care arată condițiile meteorologice din noi
768840589928337409-1.jpg,Be Loving and Be Lovedhttps://t.co/rkvn6uVqTw https://t.co/bXBiPmTaDg,romantism,two people are silhouetted against the sunset,doi oameni sunt silueta impotriva apusului de soare
768840606697201665-1.jpg,"RT @onevisionary: Touring flood ravaged Youngsville. Ran into a great educator Mrs. Pat, w/former students helping gut her home. https://t.…",INTALNIRE PLACUTA,a man in a white shirt,un om într-o cămaşă albă
768840627689775104-1.jpg,Living a more relaxed life IS possible!Get my 50 audios (4+ hours!) FREE! Limited-offer https://t.co/PAjPDPoEFp https://t.co/1QbXPudmI8,Fericire,a woman sitting on a chair with her legs up and a laptop,o femeie aşezată pe un scaun cu picioarele ridicate şi un laptop
768840636049068033-1.jpg,Airborne to destination within 2hrs of initial contact! Thanks to @SignumAviation for the speedy service! #VIP https://t.co/UyJP26Ao24,"Destul de multă aglomerație pe cerul Angliei, deși este zona de nord a țării. Urmăresc cu drag avionul meu preferat, care îl voi aștepta la aterizare, cu brațele deschise. Tehnologia avanseaza uluitor de repede.",a map showing the location of the airport and planes,o hartă care să indice locația aeroportului și a avioanelor;
768840682203025409-1.jpg,Thank you MET!!! From #6946 https://t.co/HaQp5ptXsI,PAUZA DE MASA,a group of people in orange shirts sitting at a table,un grup de oameni în tricouri portocalii care stau la o masă
768840711571550208-1.jpg,Great to be kicking off the new year with our traditional faculty and staff welcome back breakfast. @SAIT_Business https://t.co/rcm6QsWsHY,mancare,a group of people standing around a table with food,un grup de oameni care stau în jurul unei mese cu alimente
768840732543184896-1.jpg,RT @BuzzFeed: This mom dresses her baby up in the most amazing costumes while she naps https://t.co/qG76Morb8o https://t.co/vEMqMm7VVX,bebelus,a baby dressed as a pokemon character,un copil îmbrăcat ca un personaj pokemon
768840745096613888-1.jpg,RT @lizquenurse: #TheMostBeautifulFinaleBoth of you will always be the most beautiful in our eyes and hearts.#PushAwardsLizQuens https:…,Love,a man and woman smiling while sitting on a couch,un bărbat şi o femeie zâmbind în timp ce stăteau pe canapea
768840808011296769-1.jpg,RT @USFWS: Happy birthday to the @NatlParkService! Thank you for supporting an abundance of remarkable wildlife. #NPS100 https://t.co/abOYq…,Bufnita ,a small owl perched on top of a tree branch,o bufniţă mică cocoţat pe partea de sus a unei ramuri de copac
768840808011296769-2.jpg,RT @USFWS: Happy birthday to the @NatlParkService! Thank you for supporting an abundance of remarkable wildlife. #NPS100 https://t.co/abOYq…,imi place animalul,a moose with large horns in a field,un elan cu coarne mari într-un câmp
768840808040509441-1.jpg,Show your support to HRD @NabeelRajab. #Bahrain must immediately #ReleaseNabeel https://t.co/93O9JAqE3E https://t.co/YWhWopmf42,Cool ,a man with a peace sign in front of a crowd,un om cu un semn de pace în fața unei mulțimi
768840828986982400-1.jpg,20 Funny Comic Strips That Designers Will Love: https://t.co/WNBOlixozr https://t.co/ixNP3ZuB6S,Resurse putine rezultate multe,limited resources design,Proiectarea resurselor limitate
768840841561419778-1.jpg,RT @inSellyCom: Curlybyrdie Chirps is a fashion blog that is all about looking fabulous for less! https://t.co/Um3HVr3NLW https://t.co/6tvk…,"imbracaminte, fericire, haine",four different styles of dresses in different colors,patru stiluri diferite de rochii în culori diferite
768841017734889472-1.jpg,RT @Nottm_Contemp: Happy #tramiversary to @NETTram who are celebrating 1 year of the extended lines. Find us at the Lace Market stop! https…,Sustainable commute,a blue and white train,un tren albastru și alb
768841017734889472-2.jpg,RT @Nottm_Contemp: Happy #tramiversary to @NETTram who are celebrating 1 year of the extended lines. Find us at the Lace Market stop! https…,"Imaginea transmite un sentiment rece si de confuzie, prezentand o entitate ambigua, fara vreo semnificatie anume ",a building with a metal wall and sky,o clădire cu perete metalic și cer
768841030330359809-2.jpg,RT @lilybellgreen: @histatters Thanks for always encouraging me. https://t.co/flfKYSO1Xa,"Multă verdeață, ceea ce este benefic pentru oameni și oamenii au mai multă nevoie de verdeață decât de lucruri artificiale. Cu siguranță că îmi plac plantele medicinale.",a plant with white flowers and green leaves,o planta cu flori albe si frunze verzi
768841063876276225-1.jpg,RT @ElDoradoResorts: #ElDoradoRoyale's greenhouse provides fresh ingredients to make dishes taste their best. #GourmetInclusive https://t.c…,"mancare, restaurant",a plate of food with a green sauce on it,o farfurie de mâncare cu un sos verde pe ea
768841177118441474-1.jpg,"The gorgeous Kviknes Hotel in Balestrand, #Norway on the peaceful #Sognefjord... #takemetothere #tni https://t.co/Aq4BFCQ4MY",Imaginea transmite un sentiment de admiratie in ceea ce priveste arhitectura aparte a cladirii prezentate in acest cadru.,a large building with a clock on top,o clădire mare cu un ceas deasupra
768841198089932800-1.jpg,"3-ingredient, gluten-free veggie burgers for this very special holiday! https://t.co/1XaqkAEYz4 #NationalBurgerDay https://t.co/tiPxRW17zc",mancare,two hamburgers on a plate with lettuce and tomatoes,doi hamburgeri pe o farfurie cu salata si rosii
768841479120834560-1.jpg,RT @wilw: Marlowe says good morning. https://t.co/Pnpxdo7P1c,caine,a brown and white dog laying on a bed,un câine maro şi alb întins pe un pat
768841596574064640-1.jpg,"Salted Caramel Popcorn Cupcakes thanks to @waitrose &amp; @marthacollison, whilst @KJR41 is ready to be chief taster https://t.co/y4iO7ZccaG",mancare,a plate with six cupcakes on it,o farfurie cu sase briose pe ea
768841634306023424-1.jpg,RT @adoreump3: eric nam ; soloist- so silly and adorable- such a beautiful voice- is friends with everyone- can he serenade me https://…,Blow,a man blowing a dandelion in front of a house,un om care sufla o păpădie în faţa unei case
768841646905499650-1.jpg,"Jada registered to vote, and now she's ready to get deputized so she can register more people. Thanks, Jada! https://t.co/JGpe0nFGEU",Imaginea transmite un sentiment neutru fiind vorba de o activitate triviala (probabil de completarea unei cereri),a woman in a blue shirt sitting at a table with a pen and paper,o femeie într-o cămaşă albastră stând la o masă cu un pix şi hârtie
768841693026258944-1.jpg,RT @islamicfreedom: Indeed Allah is the Best Designer &lt;3 https://t.co/KxKeU9CQeS,Imaginea reliefeaza creativitata aparte a autorului,different colors of the sahara desert desert sand,diferite culori ale nisipului deşertului sahara
768841789503524864-1.jpg,#Best #Shoes #Yeezy350 #Yeezy #Boosts Turtle Doves https://t.co/vMVcIp0yZg #Like https://t.co/KaSffDPeih,Este ok,the adidas yeezy boost 350 v2 is on display,adidas yeezy boost 350 v2 este expus
768841806272487425-1.jpg,Woohoo! I just entered to win a funky smart car for a year! Enter here: https://t.co/PsrLlZqPH8 #UnfollowTheNorm https://t.co/YNJ7OhmLck,"Câtă fericire, să ai opțiunea să alegi o mașină micuță, economică, ușor de parcat. Colorată după preferințele cumpărătorului, astfel ca să poată aduce multă bucurie celor din jurul mașinii.",a smart car is shown on the website,o mașină inteligentă este afișată pe site-ul web
768841814640123904-1.jpg,"RT @TomGardner18: I've reviewed ""Spies in the Congo"": serious history masquerading as spy thriller. And great https://t.co/gcFm8oMagL https…",razboi,a black and white photo of a man being held by a soldier,o fotografie alb-negru a unui bărbat ţinut de un soldat
768841814661029888-1.jpg,"The Lee  Fields ,The Lough?  or The Atlantic Pond? Perfect Night For Stroll.Spoiled for choice #lovecork https://t.co/mEHhVIlxQa","Acest dinozaur stilizat, nu este de apreciat. Era mai frumos să fie mult mai sugestiv, și să nu fie așa de înțepător.",a large red sculpture in a field,o sculptură mare și roșie într-un câmp
768841848219590656-1.jpg,RT @DodgersBluepen: Wouldn't It Be Nice? @DodgersNation @DodgerFanWeekly @Dodgers @DodgerInsider @JodyWHL @Pantone294 @Think_BlueLA https:/…,Surprize ,a cartoon of a baseball player and a dog,un desen animat de un jucător de baseball și un câine
768841852422283264-1.jpg,"""WE DIDN'T REALIZE WE WERE MAKING MEMORIES, WE JUST KNEW WE WERE HAVING FUN"" HAPPY FRIDAY! SPREAD ❤️ #ALDUBConcertNi https://t.co/nGXGvvK93g","poza, amintire",a person holding a polaroid photo of a couple,o persoană care deține o fotografie polaroid a unui cuplu
768841902741393408-2.jpg,"RT @timothyj751: These two image's of Normanton Church was taken today at Rutland Water, again a good place for photography. https://t.co/3…","Imaginea transmite un sentiment negativ fiind vorba de o imagine statica, sobra, intunecoasa.",a long exposure photograph of a church tower in the middle of a lake,o fotografie de lunga expunere a unui turn bisericesc in mijlocul unui lac
768842032752177152-1.jpg,RT @soompi: Happy Birthday to #BIGBANG's G-Dragon! #HappyGDragonDay #Happy29GDay https://t.co/MLei7nuKtz https://t.co/qqglfl8Z6U,Bold attitude ,g - dragon happy birthday,g - Dragon La multi ani
768842104072056832-1.jpg,"RT @MaddiEvans08: Last night was awesome, S/O to @Frantzy_Pants for killing the main stage @roboticwed 😇😇 https://t.co/pyFt1Pummm",Frumos abdomen si piercing,a woman wearing a baseball jersey,o femeie care poartă un tricou de baseball
768842208934039552-1.jpg,RT @onlymustangs302: Glad they brought back Grabber Blue for the 2017 line https://t.co/bK4q3MFDnu,"Imaginea transmite un sentiment placut, reliefand frumusetea si accentele sportive ale modelului de masina prezentat",the blue mustang shelby gt500 is shown in this image,albastru mustang shelby gt500 este afișat în această imagine
768842263464206336-1.jpg,RT @WickhamFarms: Had a great time shooting our #apple ad for News10NBC last week. Look for us on your TV starting in September #roc https:…,munca,a group of people standing in an apple orchard,un grup de oameni care stau într-o livadă de mere
768842305390247937-1.jpg,@ahague40 hahah thanks brotha! https://t.co/FK7JPClpx1,amuzant,say happy birthday like you mean it pilgrim,"La mulţi ani, aşa cum spui tu, pelerinule."
768842347329314816-1.jpg,RT @A_bestof: mama bison with new calf – Animals photo by herbagal - A Best Of : https://t.co/w5Xl1b8KDE https://t.co/tGefCCfy6g https://t.…,Wiltherbeast,a bison and her calf in a field,un bizon şi viţelul ei într-un câmp
768842376676839424-1.jpg,Got at @tesco #sugarfree #dairyfree marks out of 10? Hmmm 8 :) perfect for my #sugarfree day thanks #perfectworld https://t.co/MrmayXW5kC,inghetata,a tub of carrot cake ice cream sitting on a counter,o cada de morcov tort înghețată așezat pe un tejghea
768842376685191168-1.jpg,"RT @1Ma42: @MariaLima369 Good Morning! Your day is equal to the will of God, good, perfect andagradável.Maria🍒🍒🍒🍒🍒💯💯💯💯💯💯🍒🍒🍒🌞🌞🌞 https://t.co…","florii, liniste",a garden with flowers and bird bath,o gradina cu flori si baie de pasari
768842422847537152-1.jpg,"Speaking of #Thorsday, here's Thor, the bengal #cat - looks just like a tiger!#animals https://t.co/XhkHABDf95 https://t.co/bBEUbyifjI",pisica,a bengal cat laying on the floor,o pisică bengaleză întinsă pe podea
768842510923890688-1.jpg,"RT @BDRUK1: Vali is described as absolutely perfect, loves everyone and the cats sleep on him. Can you give him a home? #AdoptMe https://t.…",Buddy ,a dog with its tongue out and the words blind dog rescue uk,un câine cu limba afară și cuvintele câine orb salvare uk
768842527700955136-2.jpg,Happy birthday you sexi biatchh @MiaOstergren https://t.co/zMudWsESA3,"Tinerii aceștia mi-au transmis bucurie, se vede pe fețele lor. Hei, am zis că vreau să fiu și eu cu voi în poză, și voi tot nu mă lăsați. Dar eu m-am băgat și eu în această poză :-)",three people posing for a picture with a can of beer,trei persoane care pozează pentru o poză cu o cutie de bere
768842569639927808-2.jpg,RT @Greg_Pennock: happy birthday brotha man @PatPatTaylor https://t.co/jBPfWkAveh,Paradisul gangsterilor in suflet si minte,four boys standing together,patru băieţi care stau împreună
768842569644212224-1.jpg,RT @BeFitMotivation: Make the best of it! https://t.co/RdFly8iwn2,da uneori ar trebui sa ne fixam spre prezent,all we have is now,Tot ce avem este acum
768842578020237312-1.jpg,"RT @rollsroycecars: As dusk falls in Sardinia, the adventurous come out to play. Discover the bespoke Porto Cervo #RollsRoyceWraith. https:…","Imaginea transmite un sentiment pozitiv fiind prezentat un model de masina exclusivist, ravnit de multe persoane.",a silver rolls royce parked in front of a yacht,un argint role Royce parcat în fața unui iaht
768842619967442944-1.jpg,"Happiness Is Katrina Kaif &amp; Her Crazyness , Smile , Bindass &amp; Lovely Always ! Love Her So Much https://t.co/KcmBc2CvRV","Starea transmisa este buna, de bucurie, se vede ca danseaza si se simte bine pe scena.",person in a red saree at the sets of 'iqbal',"persoană într-un saree roșu la seturi de ""iqbal"""
768842645112315904-1.jpg,RT @CoachPAustin: Looking forward to this moment... September 3rd at 11amThe moment is near.#HailState https://t.co/HPaLJ8PKve,Imaginea transmite un sentiment placut fiind vorba de un eveniment sportiv agreat de o mare majoritate a populatiei americane.,the stadium is shown from above in an aerial view,stadionul este prezentat de sus în vedere aeriană
768842645150064640-1.jpg,"RT @DaMotmot: Happy 100th birthday, @NatlParkService! #Watercolor @ArchesNPS #naturalwonders https://t.co/JvVdC60igs","Imaginea transmite un sentiment ambiguu, fiind vorba de creatie abstracta",watercolor painting of a desert landscape with a rock formation in the background,pictura acuarelă a unui peisaj deşertic cu o formaţiune de rocă în fundal
768842649310756864-1.jpg,RT @KerrinJeromin: Model tracks continue to shift south...which means lesser impacts Palm Beach/Treasure Coast. This would be good #99L htt…,"Seamănă cu traseul tornadelor, mă face să mă gândesc la uragane, deși nu pare că ar fi asta. Deci sunt confuz. Oricum, mă simt bine când văd harta Statelor Unite ale Americii, Florida, Cuba, Haiti. Deja miroase a vacanță exotică în această imagine.",a map shows the forecast for the hurricane season,o hartă arată prognoza pentru sezonul uraganului
768842687076245504-1.jpg,RT @Huzefa1983: Great newsPakistan SSG Sniper team stood first in world sniper competition at China. #ProudOfPakistanArmy https://t.co/YL5…,Imaginea transmite un sentiment de admiratie in ceea ce priveste performanta obtinuta de personajul reliefat in cadrul ei.,a man in camouflage standing on a podium with a red background,un om în camuflaj stând pe un podium cu un fundal roșu
768842728998334464-1.jpg,RT @JCLabelUg: Tulya biwoma.. (We eat what is delicious) Enjoy your lunch.. #JCLabelUg https://t.co/3Tr75o1fu5,mancare,a plate of food on a table,o farfurie cu alimente pe o masă
768842796124016640-1.jpg,RT @HantsTVPolDogs: Good morning tweeters...It's the start of another busy day on the puppy development unit #BestJobGoing! :) https://t.co…,dragut caine,a dog sitting on a police car,un câine care stă pe o maşină de poliţie.
768842997467271169-1.jpg,RT @SpaceCatPics: this cat dancing dramatically is honestly one of the best things I've seen today https://t.co/qXsiLVKAhd,"Imaginea transmite un sentiment de veselie, surprinzand animalul intr-o pozitie iesita din comun.",a white cat standing on its hind legs in a living room,o pisică albă care stă pe picioarele din spate într-o sufragerie
768842997467271169-3.jpg,RT @SpaceCatPics: this cat dancing dramatically is honestly one of the best things I've seen today https://t.co/qXsiLVKAhd,draguta pisica,a white cat jumping in the air in front of a window,o pisica alba sarind in aer in fata unei ferestre
768843941168893953-1.jpg,"RT @MamsiRamzi: @babygry I want you to be happyNot just at birthday time, but alwaysMay all your dreams come truebirthday happy https:…",frumoasa pisica,a fluffy orange cat sitting on top of a white table,o pisică portocalie pufoasă aşezată pe o masă albă
768843995694923776-1.jpg,RT @PoetsCornerUK: I love @DavidVujanic hold tight @Arsenal I love my club. https://t.co/WBkSUtzc69,Pozitivitate,a group of men standing on a soccer field,un grup de oameni care stau pe un teren de fotbal
768844020877492224-1.jpg,RT @balatacarter: Best bit of an away golf day.. Thanks to @RussMayneGolf &amp; @SauntonGolfClub #amazing https://t.co/LbjpdFHmO2,Imaginea transmite un sentiment placut fiind vorba de produse acceptate si dorite de marea majoritate a populatiei ,a table with two plates of cake on it,o masă cu două farfurii de tort pe ea
768844050220847104-1.jpg,RT @AguSJ_kings: I'm so happy to see this angel again. 😍💜 https://t.co/gQXkcbJZf1,"Imaginea transmite un sentiment de admiratie pentru reusita personajului din imagine, pe plan educational",a woman in graduation gown holding a bouquet of flowers,o femeie în rochie de absolvire care deține un buchet de flori
768844159272808448-1.jpg,"RT @Arsenal: ""It would be a great honour to play in the @ChampionsLeague.""👉 https://t.co/RrpN2sZ6kS#ChampionsLeagueDraw https://t.co/Df…",Este irelevant,a man in a yellow shirt kicking a soccer ball,un om într-o cămaşă galbenă lovind o minge de fotbal
768845086213959680-1.jpg,RT @Bots_news: #chatbots: The First Truly Awesome Chatbot Is A Talking T. Rex  https://t.co/u39QSDfzwX https://t.co/PBTgb1gK5H,"Frică, bulversare, impresionism. Vai, sunt eu, dinozaurul cel fioros, din desene animate.",a t - rex statue made out of paper,o statuie t - rex din hârtie
768845107168616448-1.jpg,RT @catsnkittys: Have a great day everybody! https://t.co/w1rWRMQATp,Frumoasa pisic,start each day with a grateful heart,începe fiecare zi cu o inimă recunoscătoare
768845107168628736-1.jpg,RT @taylorchris221: America is ours. Stop apologizing and be proud of our history. https://t.co/j3RB59GEfQ,Nostalgie,three boys holding drums and flags in front of a house,trei băieţi ţinând tobe şi steaguri în faţa unei case
768845111396593664-1.jpg,Happy #NationalWhiskeySourDay! Head over to https://t.co/CRFlnjg1MK for some recipes and get involved! https://t.co/LyE88eOF82,Vreau si eu o tequila,a glass of whiskey with an orange slice and cherry,un pahar de whisky cu o felie de portocale și cireșe
768845216245616640-1.jpg,RT @NaturallyTiss: Your hair is elegant and so are you. https://t.co/AO7Z2YIDGw,"Optimism, bucurie, petrecere în societate, planuri de viitor.",a bride and her bridesmaids are getting ready for her wedding,O mireasă şi domnişoarele de onoare se pregătesc pentru nunta ei.
768845245618368512-2.jpg,RT @FilmFlorida: Great Locations: The Florida Keys@thefloridakeys @FloridaKeys @KeyWest @City_of_KeyWest @VisitIslamorada https://t.co/MD8…,"Vreau sa traiesc acolo, departe de umanitate",a red lighthouse sits in the middle of the ocean,un far roşu stă în mijlocul oceanului
768845245618368512-3.jpg,RT @FilmFlorida: Great Locations: The Florida Keys@thefloridakeys @FloridaKeys @KeyWest @City_of_KeyWest @VisitIslamorada https://t.co/MD8…,"Imaginea transmite un sentiment de relaxare, intr-o atmosfera calma de natura",a swing hanging from a tree in the water,un leagăn atârnat de un copac în apă
768845245618368512-4.jpg,RT @FilmFlorida: Great Locations: The Florida Keys@thefloridakeys @FloridaKeys @KeyWest @City_of_KeyWest @VisitIslamorada https://t.co/MD8…,Bucurie,a large rock wall,un zid stâncos mare
768845249800134656-4.jpg,RT @J_C_McDonald: Congrats to @Upcoming100 Charts for being the #Fastest-Growing Music Charts in the Music Industry. #Emerging200 https://t…,100% in sus sau 100% in jos,a red and green arrow pointing up to the word 100,o săgeată roșie și verde care arată până la cuvântul 100
768845262374641664-1.jpg,RT @GoldsboroBooks: Happy publication day to @WilliamRyan - The Constant Soldier is out today! https://t.co/vrRdZRifcs https://t.co/eEOKRQC…,"Tristete, melancolie, speranta si regret",the constant soldier by william ryan,Soldatul constant al lui William Ryan
768845279139336192-3.jpg,RT @biebuterhadid: so fucking excited too for Good Thing music video!!! @jakemiller https://t.co/sxWQKBGH4L,Cool,a man in a leather jacket and sunglasses standing in front of purple flowers,un om într-o jachetă de piele și ochelari de soare în picioare în fața florilor violet
768845350455173120-1.jpg,RT @apex_towing: RT https://t.co/zUsCrZubuD Great #Porsche and #SuperCar images https://t.co/4aN1a8Q3oV,Vreau una in garajul meu,a white porsche 911 carr with a black and white stripe,un porsche alb 911 Carr cu o dungă alb-negru
768845455325356032-1.jpg,I'm freaking awesome https://t.co/fsf4nQixLP,Suparare,a man in a green shirt covering his face with his hands,un om într-o cămaşă verde care-şi acoperă faţa cu mâinile.
768846327711236096-1.jpg,RT @frncissdominc: Everyone was so damn cute today. https://t.co/QNXh0csoWU,O zi placuta la parcur de distractie,a man hugging a cartoon character,Un bărbat îmbrăţişând un personaj din desene animate
768846344505192448-1.jpg,RT @GameAuctions: Awesome app called Sweet Jump: https://t.co/2KN1rRaCy1#app #androidapp #freeappoftheweek #mobileapp #game #android https…,Chiar nu stiu ce sa zic despre asta,sweet jump - screenshot thumbnail,salt dulce - capturi de ecran miniatură
768846352902152196-1.jpg,RT @RMAcademy5: The boys wanted a selfie with Russell so he duly obliged! Another great day at our soccer school ⚽️😀 https://t.co/1QfjubQOxX,Fericire,a man posing for a photo with a group of young boys,un bărbat care pozează pentru o fotografie cu un grup de băieţi tineri
768846361265573888-2.jpg,RT @mwholidaystrade: NEW OFFER: Great Deal; Free upgrade to Full Board to @MWLakitira October 26th from £499 https://t.co/0GbOBaGnoR https:…,Relaxant,a beach with lounge chairs and umbrellas,o plajă cu şezlonguri şi umbrele
768846361265573888-3.jpg,RT @mwholidaystrade: NEW OFFER: Great Deal; Free upgrade to Full Board to @MWLakitira October 26th from £499 https://t.co/0GbOBaGnoR https:…,Vreau si io una d-aia,a man walking in front of a building,un om care merge în faţa unei clădiri
768846461958230016-1.jpg,RT @CCoggins_5: Can't wait to see your goofy self this weekend 😚 https://t.co/OrNOXmRekT,NU DORESTE SA FIE FOTOGRAFIAT,a man and woman posing for a selfie on the beach,un barbat si o femeie care pozeaza pentru un selfie pe plaja
768846512289964032-1.jpg,"happy birthday to my oldest and best friend, I love you so much and miss you, enjoy these (look at caption for #2) https://t.co/fcm7izoRRq",Prietenie,two young women sitting on the grass in a field,două tinere care stau pe iarbă într-un câmp
768846512289964032-3.jpg,"happy birthday to my oldest and best friend, I love you so much and miss you, enjoy these (look at caption for #2) https://t.co/fcm7izoRRq",Iubire,a person holding hands with another person on an ice rink,o persoană care se ţine de mână cu o altă persoană pe un patinoar
768846512289964032-4.jpg,"happy birthday to my oldest and best friend, I love you so much and miss you, enjoy these (look at caption for #2) https://t.co/fcm7izoRRq",VOIE BUNA SI ZAMBETE,a group of people taking a selfie in a bowling alley,un grup de oameni care fac un selfie pe o alee de bowling
768846654875308032-1.jpg,RT @ekranbacakli: Happy birthday #BlakeLively ..❤️🎊✨You're my princess..👸🏼 https://t.co/YrtsilozV8,SUCCES,blake lively in cannes,Blake plin de viață în cannes
768846721975746560-1.jpg,"RT @OliveFragrance2: 🍃🎵Ꭵ really thankU so much!! 4ur favours,💗s, RTs, mentions, &amp; follows!!Ꭺ Ꮒappy Ꮄay 2U aᏓᏓ!!🍃🎵Ꮭove u!!🌿🎉💗🎉🌿 https://t…",Bucurie,a little girl in a yellow dress with a bird on her head,o fetita intr-o rochie galbena cu o pasare pe cap
768846722013462528-1.jpg,Cool Writing Notes: Il desiderio / The desire https://t.co/evn4mVlkJM#amwriting#amreading https://t.co/VDiIdQ7GYf,Depresie,a woman holding a mirror up to her face,o femeie care ţine o oglindă în faţă
768846789097185285-1.jpg,RT @EJ__Lee: This tribute pic that Alicia Keys did for Muhammad Ali is amazing. https://t.co/YWZEtAArc8,Super antrenament sub apa,two pictures of a man and woman in the water,Două poze cu un bărbat şi o femeie în apă.
768846902343368704-1.jpg,RT @ItsFoodPorn: Happy #nationalburgerday https://t.co/ux8vvBVKLh,Fast Food,a hamburger and french fries on a plate,un hamburger şi cartofi prăjiţi pe o farfurie
768846902343368704-3.jpg,RT @ItsFoodPorn: Happy #nationalburgerday https://t.co/ux8vvBVKLh,Prea multa mancare rea,a tray of hamburgers and french fries,o tava de hamburgeri si cartofi prajiti
768846931724427264-1.jpg,RT @EloQf: Rt @DScottwrites:Take time to do what makes your soul happy. #HappyWeekend #enjoylife #beyourself #soul #spirituality http://t.c…,"Dragut citat, pacat ca rareori functioneaza",take time to do what makes your soul happy,Ia-ţi timp să faci ceea ce îţi face sufletul fericit
